Unit,Plot,Quadrat,SpClass,Species,Class 1,Class 2,Class 3,Class 4,Notes
7,L4,1,TOL,REM,8,0,0,0,
7,L4,1,INT,TUP,1,0,0,0,
7,L4,2,XOak,CHO,1,0,0,0,
7,L4,2,TOL,REM,8,0,0,0,
7,L4,2,TOL,SUM,3,0,0,0,
7,L4,2,Moak,NRO,1,0,0,0,
7,L4,3,TOL,SUM,2,0,0,0,
7,L4,4,OC,BLG,1,0,0,0,
7,L4,4,OC,WHA,3,1,0,0,
7,L4,4,TOL,REM,20,0,0,0,
7,L5,1,TOL,AMB,0,0,1,0,
7,L5,1,TOL,REM,13,0,0,0,
7,L5,1,TOL,SUM,2,0,0,0,
7,L5,1,OC,WHA,1,0,0,0,
7,L5,1,Moak,NRO,1,0,0,0,
7,L5,2,TOL,SUM,6,0,0,0,
7,L5,2,OC,WHA,3,0,0,0,
7,L5,2,TOL,REM,12,0,0,0,
7,L5,2,Hic,PIH,1,0,0,0,
7,L5,3,TOL,SUM,2,0,0,0,
7,L5,3,OC,WHA,1,0,0,0,
7,L5,3,Hic,BIH,1,0,0,0,
7,L5,3,Moak,NRO,2,0,0,0,
7,L5,3,TOL,REM,3,0,0,0,
7,L5,4,Hic,BIH,1,0,0,0,
7,L5,4,OC,WHA,4,2,0,0,
7,L5,4,Moak,NRO,1,0,0,0,
7,L5,4,INT,SAS,0,0,5,0,
7,L5,4,Xoak,BLO,1,0,0,0,
7,L5,4,TOL,REM,7,0,0,0,
7,L5,4,INT,TUP,1,0,0,0,
7,L6,1,OC,WHA,2,3,3,0,
7,L6,1,TOL,AMB,0,1,0,0,
7,L6,1,OC,REE,1,1,4,0,
7,L6,1,NC,SPI,4,0,3,1,
7,L6,1,NC,MUS,0,0,3,1,
7,L6,1,INT,TUP,1,0,0,0,
7,L6,1,TOL,REM,4,1,0,0,
7,L6,1,INT,SAS,1,0,0,0,
7,L6,2,OC,REE,0,1,0,0,
7,L6,2,NC,SPI,0,0,12,10,
7,L6,2,NC,ERB,1,0,0,0,
7,L6,2,OC,WHA,3,1,1,0,
7,L6,2,INT,SAS,1,0,0,0,
7,L6,2,OC,BLL,0,0,1,0,
7,L6,3,OC,WHA,14,2,2,0,
7,L6,3,TOL,REM,5,0,0,0,
7,L6,3,INT,TUP,0,1,2,0,
7,L6,3,Hic,PIH,0,1,0,0,
7,L6,3,Xoak,BLO,1,0,0,0,
7,L6,3,NC,SPI,0,0,6,6,
7,L6,3,INT,SAS,2,0,0,0,
7,L6,3,OC,REE,2,0,0,0,
7,L6,4,OC,WHA,1,0,1,0,
7,L6,4,NC,ERB,1,0,0,0,
7,L6,4,INT,TUP,1,1,1,0,
7,L6,4,TOL,REM,2,0,0,0,
7,L6,4,TOL,AMB,0,2,0,0,
7,L6,4,OC,REE,1,1,2,0,
7,L6,4,NC,SPI,5,4,11,4,
7,L6,4,TOL,SUM,0,1,0,0,
7,L7,1,TOL,SUM ,1,0,0,0,
7,L7,1,OC,WHA,4,0,0,0,
7,L7,1,INT,SAS,4,0,0,0,
7,L7,1,INT,BLC,5,0,0,0,
7,L7,1,Hic,BIH,1,0,0,0,
7,L7,1,Hic,PIH,1,0,0,0,
7,L7,1,OC,REE,3,0,0,0,
7,L7,1,TOL,REM,2,0,0,0,
7,L7,1,NC,ERB,1,0,0,0,
7,L7,2,TOL,SUM,1,0,0,0,
7,L7,2,OC,HAW,1,0,0,0,
7,L7,2,OC,REE,1,0,0,0,
7,L7,2,INT,SAS,1,0,0,0,
7,L7,2,NC,SPI,1,0,0,0,
7,L7,2,TOL,REM,5,0,0,0,
7,L7,2,INT,TUP,3,0,0,0,
7,L7,2,OC,WHA,5,0,0,0,
7,L7,2,NC,DOG,1,0,0,0,
7,L7,2,Xoak,BLO,1,0,0,0,
7,L7,2,Hic,SHH,1,0,0,0,
7,L7,3,OC,BLG,2,0,0,0,
7,L7,3,OC,WHA,2,0,0,0,
7,L7,3,TOL,REM,4,0,0,0,
7,L7,3,INT,SAS,2,0,0,0,
7,L7,3,Hic,SHH,1,0,0,0,
7,L7,3,OC,REE,1,0,0,0,
7,L7,4,NC,SER,7,2,0,0,
7,L7,4,OC,REE,1,0,0,0,
7,L7,4,INT,SAS,3,0,0,0,
7,L7,4,OC,WHA,2,0,0,0,
7,L7,4,TOL,REM,1,0,0,0,
7,L7,4,Hic,BIH,1,0,0,0,
7,M3,1,NC,PAW,1,2,1,1,
7,M3,1,TOL,SUM,3,0,0,0,
7,M3,1,INT,TUP,4,0,0,0,
7,M3,1,INT,SAS,2,0,0,0,
7,M3,1,OC,REE,1,0,0,0,
7,M3,2,INT,BLC,2,0,0,0,
7,M3,2,NC,PAW,1,1,1,2,
7,M3,2,NC,SPI,4,0,0,0,
7,M3,2,TOL,SUM,6,0,0,0,
7,M3,2,OC,WHA,1,0,0,0,
7,M3,2,INT,TUP,2,0,0,0,
7,M3,2,OC,REE,1,0,0,0,
7,M3,3,NC,PAW,0,1,2,3,
7,M3,3,INT,TUP,4,0,0,0,
7,M3,3,TOL,SUM,4,0,0,0,
7,M3,3,NC,SPI,1,0,0,0,
7,M3,4,TOL,SUM,4,0,0,0,
7,M3,4,Xoak,BLO,0,1,0,0,
7,M3,4,INT,TUP,3,0,0,0,
7,M3,4,TOL,SUM,2,0,0,0,
7,M3,4,OC,WHA,1,0,0,0,
7,M3,4,OC,REE,1,0,0,0,
7,M3,4,NC,PAW,0,2,0,0,
7,M4,1,INT,SAS,6,1,1,0,
7,M4,1,TOL,REM,22,0,0,0,
7,M4,1,XOak,CHO,4,0,0,0,
7,M4,1,OC,BLG,1,0,0,0,
7,M4,1,Hic,PIH,1,0,0,0,
7,M4,1,Xoak,BLO,0,2,0,0,
7,M4,1,Hic,BIH,1,0,0,0,
7,M4,1,OC,WHA,1,0,0,0,
7,M4,2,TOL,SUM,1,0,0,0,
7,M4,2,TOL,REM,16,0,0,0,
7,M4,2,INT,TUP,1,0,0,0,
7,M4,2,OC,FLD,6,0,0,0,
7,M4,3,XOak,CHO,3,0,0,0,
7,M4,3,TOL,REM,2,0,0,0,
7,M4,3,INT,SAS,1,0,0,0,
7,M4,3,Hic,PIH,1,0,0,0,
7,M4,4,TOL,REM,15,0,0,0,
7,M4,4,XOak,CHO,15,0,0,0,
7,M4,4,INT,SAS,2,0,0,0,
7,M4,4,INT,BLC,1,0,0,0,
7,M4,4,OC,WHA,1,0,0,0,
7,M5,1,OC,WHA,13,0,0,0,
7,M5,1,TOL,AMB,3,0,1,0,
7,M5,1,TOL,SUM,12,0,0,0,
7,M5,1,INT,SAS,1,0,0,0,
7,M5,1,NC,SPI,1,0,0,0,
7,M5,1,NC,MUS,1,0,0,0,
7,M5,1,TOL,REM,4,0,0,0,
7,M5,1,Hic,BIH,1,0,0,0,
7,M5,2,TOL,SUM,4,0,0,0,
7,M5,2,OC,WHA,21,0,0,0,
7,M5,2,Hic,BIH,3,0,0,0,
7,M5,2,TOL,AMB,2,0,0,0,
7,M5,2,INT,SAS,1,0,0,0,
7,M5,2,Hic,PIH,1,0,0,0,
7,M5,2,Xoak,BLO,1,0,0,0,
7,M5,2,TOL,REM,7,0,0,0,
7,M5,3,TOL,AMB,1,1,1,0,
7,M5,3,NC,MUS,1,0,0,0,
7,M5,3,INT,SAS,2,0,0,0,
7,M5,3,OC,WHA,12,0,0,0,
7,M5,3,INT,BLC,1,0,0,0,
7,M5,3,Hic,BIH,2,0,0,0,
7,M5,3,Hic,SHH,0,1,0,0,
7,M5,3,Xoak,BLO,0,1,0,0,
7,M5,3,TOL,SUM,1,0,0,0,
7,M5,3,NC,SPI,0,1,0,0,
7,M5,3,OC,REE,3,0,0,0,
7,M5,3,TOL,REM,6,0,0,0,
7,M5,3,INT,TUP,1,0,0,0,
7,M5,4,TOL,AMB,1,0,0,0,
7,M5,4,TOL,SUM,6,0,0,0,
7,M5,4,INT,TUP,3,0,0,0,
7,M5,4,OC,WHA,10,0,0,0,
7,M5,4,Hic,BIH,1,0,0,0,
7,M5,4,OC,REE,1,0,0,0,
7,M5,4,TOL,REM,4,0,0,0,
7,M6,1,OC,REE,7,1,0,0,
7,M6,1,INT,SAS,2,0,0,0,
7,M6,1,OC,WHA,6,0,0,0,
7,M6,1,TOL,SUM,1,0,0,0,
7,M6,1,NC,SPI,0,1,6,1,
7,M6,2,NC,ERB,1,0,0,0,
7,M6,2,OC,WHA,25,4,0,0,
7,M6,2,INT,TUP,2,0,0,0,
7,M6,2,NC,SPI,2,2,3,0,
7,M6,2,TOL,SUM,1,0,0,0,
7,M6,2,OC,REE,4,0,0,0,
7,M6,3,OC,WHA,2,0,0,0,
7,M6,3,NC,SPI,2,0,5,1,
7,M6,3,OC,REE,3,0,0,0,
7,M6,3,Hic,SHH,1,0,0,0,
7,M6,4,OC,REE,7,1,0,0,
7,M6,4,NC,SPI,5,4,6,5,
7,M6,4,OC,WHA,10,0,0,0,
7,M6,4,Hic,PIH,1,0,0,0,
7,M6,4,TOL,SUM,2,0,0,0,
7,N3,3,NC,PAW,1,1,0,0,
7,N3,4,NC,PAW,2,1,2,1,
7,N5,1,OC,WHA,14,0,0,0,
7,N5,1,TOL,SUM,4,0,0,0,
7,N5,1,INT,TUP,5,0,0,0,
7,N5,1,TOL,REM,11,0,0,0,
7,N5,2,OC,WHA,8,0,0,0,
7,N5,2,TOL,SUM,0,0,0,1,
7,N5,2,Hic,BIH,1,0,0,0,
7,N5,2,TOL,REM,8,0,0,0,
7,N5,3,NC,IRO,0,0,2,1,
7,N5,3,OC,REE,2,0,0,0,
7,N5,3,NC,MUS,0,0,0,1,
7,N5,3,TOL,REM,3,0,0,0,
7,N5,4,OC,WHA,11,0,0,0,
7,N5,4,TOL,REM,3,0,0,0,
7,N5,4,TOL,SUM,4,0,0,0,
7,N6,1,NC,SPI,1,0,5,1,
7,N6,1,OC,WHA,11,2,0,0,
7,N6,1,INT,TUP,10,0,0,0,
7,N6,1,TOL,REM,2,0,0,0,
7,N6,1,TOL,SUM,1,0,0,0,
7,N6,2,OC,WHA,11,1,0,0,
7,N6,2,NC,ERB,1,0,0,0,
7,N6,2,INT,SAS,1,3,0,0,
7,N6,2,NC,SPI,0,6,4,0,
7,N6,2,TOL,AMB,1,0,0,0,
7,N6,2,OC,REE,1,0,0,0,
7,N6,2,TOL,SUM,1,0,0,0,
7,N6,2,INT,TUP,3,0,0,0,
7,N6,3,NC,DOG,0,1,0,0,
7,N6,3,OC,REE,2,0,0,0,
7,N6,3,INT,TUP,4,0,0,0,
7,N6,3,OC,WHA,0,2,1,0,
7,N6,3,NC,SPI,0,4,7,0,
7,N6,3,TOL,REM,1,0,0,0,
7,N6,4,OC,WHA,7,7,2,0,
7,N6,4,INT,SAS,1,0,0,0,
7,N6,4,NC,SPI,6,0,2,0,
7,N6,4,OC,REE,4,1,0,0,
7,N6,4,INT,TUP,6,0,0,0,
7,O5,1,NC,WIT,1,0,0,0,
7,O5,1,NC,IRO,2,0,1,0,
7,O5,1,Xoak,BLO,1,0,0,0,
7,O5,1,XOak,CHO,1,0,0,0,
7,O5,1,TOL,AMB,1,0,0,0,
7,O5,1,OC,WHA,1,0,0,1,
7,O5,1,INT,TUP,2,0,0,0,
7,O5,1,TOL,REM,3,0,0,0,
7,O5,2,NC,IRO,0,1,0,2,
7,O5,2,INT,TUP,4,0,0,0,
7,O5,3,INT,TUP,6,0,0,0,
7,O5,3,TOL,REM,6,0,0,0,
7,O5,3,TOL,AMB,0,0,0,1,
7,O5,4,NC,WIT,2,0,0,0,
7,O5,4,INT,TUP,1,0,0,0,
7,O6,1,NC,MUS,4,0,1,0,
7,O6,1,INT,SAS,1,0,0,0,
7,O6,1,OC,WHA,1,0,0,0,
7,O6,1,NC,ERB,2,0,0,0,
7,O6,1,OC,WHA,3,0,0,0,
7,O6,1,TOL,AMB,1,0,0,0,
7,O6,1,TOL,REM,1,0,0,0,
7,O6,1,Hic,BIH,1,0,0,0,
7,O6,1,INT,TUP,1,0,0,0,
7,O6,2,NC,ERB,1,0,0,0,
7,O6,2,OC,WHA,5,0,0,0,
7,O6,2,INT,TUP,5,0,0,0,
7,O6,2,NC,IRO,1,0,0,0,
7,O6,2,TOL,SUM,2,0,0,0,
7,O6,2,NC,MUS,1,0,0,0,
7,O6,2,TOL,REM,3,0,0,0,
7,O6,2,INT,SAS,1,0,0,0,
7,O6,3,TOL,SUM,1,0,0,0,
7,O6,3,TOL,REM,1,0,0,0,
7,O6,3,INT,BLC,1,0,0,0,
7,O6,3,NC,ERB,2,0,0,0,
7,O6,3,OC,WHA,5,0,0,0,
7,O6,3,INT,TUP,7,0,0,0,
7,O6,3,INT,SAS,1,0,0,0,
7,O6,3,TOL,AMB,0,0,1,0,
7,O6,3,NC,MUS,1,0,0,0,
7,O6,4,INT,TUP,1,0,0,0,
7,O6,4,TOL,AMB,0,0,2,0,
7,O6,4,OC,HAC,1,0,0,0,
7,Q4,1,OC,WHA,15,2,0,0,
7,Q4,1,Hic,PIH,1,1,0,0,
7,Q4,1,NC,IRO,1,1,0,0,
7,Q4,1,Xoak,BLO,1,0,0,0,
7,Q4,1,TOL,REM,7,0,0,0,
7,Q4,1,TOL,SUM,1,0,0,0,
7,Q4,2,OC,BLG,2,0,0,0,
7,Q4,2,OC,WHA,6,0,0,0,
7,Q4,2,TOL,AMB,0,1,0,0,
7,Q4,3,INT,SAS,1,0,0,0,
7,Q4,3,OC,WHA,28,0,0,0,
7,Q4,3,Hic,PIH,1,0,0,0,
7,Q4,3,Hic,SHH,1,0,0,0,
7,Q4,3,INT,TUP,3,0,0,0,
7,Q4,4,OC,WHA,12,2,0,0,
7,Q4,4,Hic,PIH,1,0,0,0,
7,Q4,4,TOL,REM,3,0,0,0,
7,Q4,4,TOL,SUM,1,0,0,0,
7,R5,1,INT,SAS,1,0,0,0,
7,R5,1,Hic,PIH,1,1,0,0,
7,R5,1,TOL,REM,2,0,0,0,
7,R5,1,OC,WHA,1,0,0,0,
7,R5,2,INT,SAS,3,1,0,0,
7,R5,2,Hic,PIH,0,1,0,0,
7,R5,2,Xoak,BLO,0,0,1,2,
7,R5,2,INT,BLC,2,0,0,0,
7,R5,2,OC,WHA,3,0,0,0,
7,R5,2,NC,MUS,1,0,0,0,
7,R5,2,INT,TUP,1,0,0,0,
7,R5,2,XOak,CHO,1,0,0,0,
7,R5,2,TOL,REM,7,0,0,0,
7,R5,2,NC,ERB,1,0,0,0,
7,R5,2,TOL,SUM,1,0,0,0,
7,R5,3,INT,BLC,6,0,0,0,
7,R5,3,INT,TUP,11,0,0,0,
7,R5,3,OC,WHA,7,0,0,0,
7,R5,3,NC,ERB,1,0,0,0,
7,R5,3,Moak,NRO,0,0,1,0,
7,R5,3,NC,MUS,1,0,0,0,
7,R5,3,MOak,WHO,0,1,0,0,
7,R5,3,TOL,REM,3,0,0,0,
7,R5,3,INT,SAS,1,0,0,0,
7,R5,4,NC,SER,2,0,0,0,
7,R5,4,OC,WHA,1,0,0,0,
7,R5,4,Hic,PIH,1,1,0,0,
7,R5,4,INT,TUP,2,0,0,0,
7,R5,4,INT,SAS,2,0,0,0,
7,R5,4,INT,BLC,1,0,0,0,
7,R5,4,TOL,REM,1,0,0,0,
8,B6,1,NC,IRO,0,0,0,2,
8,B6,1,MOak,WHO,4,0,0,0,
8,B6,1,NC,SER,3,0,0,0,
8,B6,1,TOL,REM,30,0,0,0,
8,B6,2,TOL,REM,1,0,0,0,
8,B6,3,NC,IRO,0,0,1,0,
8,B6,3,TOL,REM,7,0,0,0,
8,B6,4,MOak,WHO,2,0,0,0,
8,B6,4,TOL,REM,10,0,0,0,
8,C4,1,INT,UNK,3,0,0,0,
8,C4,1,TOL,REM,17,0,0,0,
8,C4,1,INT,BLC,1,0,0,0,
8,C4,1,TOL,AMB,0,0,1,0,
8,C4,1,TOL,REM,45,0,0,0,
8,C4,3,TOL,REM,19,0,0,0,
8,C4,4,NC,WIT,1,0,0,0,
8,C4,4,TOL,REM,38,0,0,0,
8,C4,4,TOL,SUM,1,0,0,0,
8,C5,1,NC,SER,1,0,0,0,
8,C5,1,TOL,AMB,1,0,0,0,
8,C5,1,TOL,REM,85,0,0,0,
8,C5,1,INT,BLC,5,0,0,0,
8,C5,1,OC,FLD,2,0,0,0,
8,C5,1,Xoak,BLO,1,0,0,0,
8,C5,1,OC,BLG,1,0,0,0,
8,C5,1,INT,UNK,1,0,0,0,
8,C5,1,Hic,PIH,1,0,0,0,
8,C5,2,NC,IRO,1,3,0,0,
8,C5,2,OC,WHA,2,0,0,0,
8,C5,2,INT,BLC,16,0,0,0,
8,C5,2,INT,SAS,1,0,0,0,
8,C5,2,Xoak,BLO,1,0,0,0,
8,C5,2,OC,FLD,1,0,0,0,
8,C5,2,NC,SER,1,0,0,0,
8,C5,2,TOL,REM,64,0,0,0,
8,C5,3,NC,IRO,4,0,0,0,
8,C5,3,Xoak,BLO,2,0,0,0,
8,C5,3,INT,BLC,4,0,0,0,
8,C5,3,NC,SER,2,0,0,0,
8,C5,3,TOL,REM,50,0,0,0,
8,C5,4,TOL,AMB,0,1,0,1,
8,C5,4,OC,FLD,8,0,0,0,
8,C5,4,NC,SER,2,0,0,1,
8,C5,4,MOak,WHO,1,0,0,0,
8,C5,4,Xoak,BLO,1,0,0,0,
8,C5,4,NC,IRO,1,0,0,0,
8,C5,4,INT,BLC,1,0,0,0,
8,C5,4,TOL,REM,50,0,0,0,
8,C8,1,OC,REE,1,0,0,0,
8,C8,1,NC,MUS,1,0,0,0,
8,C8,1,NC,ERB,1,0,0,0,
8,C8,2,XOak,CHX,0,1,1,0,
8,C8,2,OC,WHA,1,0,0,0,
8,C8,2,Hic,SHH,1,0,0,0,
8,C8,2,NC,MUS,0,1,0,0,
8,C8,3,TOL,REM,2,0,0,0,
8,C8,4,NC,ERB,1,0,0,0,
8,C8,4,NC,SPI,1,4,2,0,
8,C8,4,NC,MUS,0,1,0,0,
8,C8,4,NC,ELM,1,0,0,0,
8,D4,1,NC,WIT,2,0,0,0,
8,D4,1,TOL,REM,33,0,0,2,
8,D4,1,OC,WHA,1,0,1,0,
8,D4,1,Hic,PIH,0,0,0,1,
8,D4,2,OC,WHA,3,0,0,0,
8,D4,2,NC,IRO,3,0,1,0,
8,D4,2,TOL,REM,25,0,0,0,
8,D4,2,INT,BLC,1,0,0,0,
8,D4,3,NC,IRO,10,0,0,0,
8,D4,3,OC,FLD,1,0,0,0,
8,D4,3,OC,WHA,2,0,0,0,
8,D4,3,NC,WIT,1,0,0,1,
8,D4,3,TOL,REM,14,0,0,0,
8,D4,3,MOak,WHO,1,0,0,0,
8,D4,4,NC,DOG,2,0,0,0,
8,D4,4,NC,WIT,3,0,0,0,
8,D4,4,TOL,REM,14,0,0,0,
8,D4,4,Xoak,BLO,3,0,0,0,
8,D4,4,NC,IRO,4,1,0,0,
8,D4,4,OC,WHA,1,0,0,0,
8,D6,1,NC,SPI,1,3,0,0,
8,D6,1,MOak,WHO,1,0,0,0,
8,D6,1,TOL,REM,3,0,0,0,
8,D6,1,OC,REE,1,0,0,0,
8,D6,2,TOL,REM,0,0,0,1,
8,D6,2,INT,BLC,2,0,0,0,
8,D6,2,NC,SER,2,0,0,0,
8,D6,2,OC,HAW,0,1,0,0,
8,D6,2,TOL,REM,6,0,0,0,
8,D6,2,NC,IRO,0,1,0,0,
8,D6,3,TOL,REM,3,0,0,1,
8,D6,3,TOL,AMB,0,1,0,0,
8,D6,3,INT,BLC,6,0,0,0,
8,D6,3,Hic,PIH,1,0,0,0,
8,D6,4,NC,SPI,2,0,0,0,
8,D6,4,MOak,WHO,2,0,0,0,
8,D6,4,Hic,HIC,1,0,0,0,
8,D6,4,NC,IRO,0,0,1,0,
8,D6,4,TOL,BAS,1,0,0,0,
8,D6,4,Hic,PIH,1,0,0,0,
8,D6,4,TOL,SUM,1,0,0,0,
8,D6,4,INT,BLC,4,0,0,0,
8,D6,4,TOL,REM,5,0,0,0,
8,D8,1,INT,SAS,5,0,0,0,
8,D8,1,MOak,WHO,5,3,0,0,
8,D8,1,Hic,PIH,2,0,0,0,
8,D8,1,NC,IRO,0,0,3,0,
8,D8,1,OC,REE,5,0,0,0,
8,D8,1,TOL,REM,2,0,0,0,
8,D8,1,Hic,BIH,1,0,0,0,
8,D8,1,INT,UNK,1,0,0,0,
8,D8,1,Hic,HIC,1,0,0,0,
8,D8,2,MOak,WHO,3,7,2,0,
8,D8,2,Hic,PIH,1,0,0,0,
8,D8,2,INT,SAS,2,0,0,0,
8,D8,2,INT,BLC,5,0,0,0,
8,D8,2,OC,WHA,0,1,0,0,
8,D8,2,NC,IRO,0,1,1,0,
8,D8,2,NC,MUS,0,0,1,0,
8,D8,2,TOL,REM,1,0,0,0,
8,D8,3,MOak,WHO,6,2,1,0,
8,D8,3,OC,WHA,0,1,0,0,
8,D8,3,Hic,PIH,1,0,0,0,
8,D8,3,TOL,REM,3,0,0,0,
8,D8,4,MOak,WHO,3,4,0,0,
8,D8,4,OC,WHA,1,0,0,0,
8,D8,4,NC,IRO,0,1,1,0,
8,D8,4,Xoak,BLO,0,0,1,0,
8,D8,4,TOL,REM,1,0,0,0,
8,E4,1,NC,IRO,1,1,2,1,
8,E4,1,Hic,PIH,2,0,0,0,
8,E4,1,OC,REE,1,0,0,0,
8,E4,1,TOL,REM,16,0,0,0,
8,E4,1,MOak,WHO,0,1,0,0,
8,E4,2,NC,IRO,1,0,3,1,
8,E4,2,TOL,REM,21,0,0,0,
8,E4,3,Moak,NRO,2,0,0,0,
8,E4,3,Hic,SHH,1,0,0,0,
8,E4,3,NC,IRO,0,0,1,0,
8,E4,3,TOL,SUM,1,0,0,0,
8,E4,3,TOL,REM,9,0,0,0,
8,E4,4,NC,IRO,0,0,1,0,
8,E4,4,TOL,REM,9,0,0,0,
8,F4,1,OC,REE,2,0,0,0,
8,F4,1,NC,SPI,0,0,1,0,
8,F4,1,Hic,PIH,1,0,0,0,
8,F4,1,TOL,SUM,1,0,0,0,
8,F4,1,OC,BLG,1,0,0,0,
8,F4,1,TOL,REM,2,0,0,0,
8,F4,2,TOL,REM,1,0,0,0,
8,F4,3,OC,WHA,2,0,0,0,
8,F4,3,TOL,REM,3,0,0,0,
8,F4,4,OC,REE,1,0,0,0,
8,F4,4,Xoak,BLO,1,0,0,0,
8,F4,4,INT,BLC,2,0,0,0,
8,F4,4,NC,IRO,0,1,0,0,
8,F4,4,OC,WHA,1,0,0,0,
8,F6,1,INT,BLC,1,0,0,0,
8,F6,1,TOL,REM,22,0,0,0,
8,F6,1,TOL,AMB,0,0,1,1,
8,F6,2,Hic,PIH,1,0,0,0,
8,F6,2,TOL,REM,2,0,0,0,
8,F6,2,TOL,AMB,1,0,0,0,
8,F6,2,Xoak,BLO,0,0,0,1,
8,F6,3,Hic,PIH,1,0,0,0,
8,F6,3,TOL,REM,4,0,0,0,
8,F6,4,TOL,AMB,0,0,0,1,
8,F6,4,TOL,REM,12,0,0,0,
8,G1,1,TOL,REM,14,0,0,0,
8,G1,1,Hic,HIC,1,0,0,0,
8,G1,1,INT,BLC,1,0,0,0,
8,G1,2,TOL,AMB,0,0,2,0,
8,G1,2,INT,BLC,2,0,0,0,
8,G1,2,INT,SAS,1,0,0,0,
8,G1,2,TOL,REM,23,0,0,0,
8,G1,3,NC,SER,1,1,0,0,
8,G1,3,INT,SAS,4,0,0,0,
8,G1,3,TOL,SUM,1,0,0,0,
8,G1,3,TOL,REM,22,0,0,0,
8,G1,3,INT,BLC,1,0,0,0,
8,G1,3,TOL,AMB,0,0,1,0,
8,G1,4,OC,WHA,1,1,0,0,
8,G1,4,INT,BLC,5,0,0,0,
8,G1,4,INT,SAS,5,0,0,0,
8,G1,4,TOL,REM,39,1,0,0,
8,G3,1,TOL,AMB,0,0,1,0,
8,G3,1,Hic,PIH,1,1,0,0,
8,G3,1,TOL,REM,16,0,0,0,
8,G3,1,MOak,WHO,1,0,0,0,
8,G3,1,INT,BLC,1,0,0,0,
8,G3,2,TOL,AMB,0,1,0,0,
8,G3,2,INT,BLC,1,0,0,0,
8,G3,2,TOL,REM,8,0,0,0,
8,G3,3,OC,WHA,1,0,0,0,
8,G3,3,MOak,WHO STUMP,5,5,0,0,
8,G3,3,MOak,WHO SEEDLING,2,0,0,0,
8,G3,3,TOL,REM,3,0,0,0,
8,G3,4,MOak,WHO,1,0,0,0,
8,G3,4,TOL,REM,5,0,0,0,
8,G3,4,OC,WHA,1,0,0,0,
8,G4,1,OC,HAW,1,0,0,0,
8,G4,1,INT,BLC,4,0,0,0,
8,G4,1,TOL,REM,27,1,0,0,
8,G4,1,INT,SAS,2,0,0,0,
8,G4,2,OC,WHA,1,0,0,0,
8,G4,2,MOak,WHO,1,0,0,0,
8,G4,2,INT,BLC,2,0,0,0,
8,G4,2,NC,SER,1,0,0,0,
8,G4,2,INT,SAS,2,0,0,0,
8,G4,2,TOL,REM,9,0,0,0,
8,G4,3,OC,WHA,1,0,0,0,
8,G4,3,NC,SER,1,0,0,0,
8,G4,3,TOL,REM,17,0,0,0,
8,G4,3,MOak,WHO,1,0,0,0,
8,G4,4,Xoak,BLO,1,0,0,0,
8,G4,4,INT,BLC,1,0,0,0,
8,G4,4,TOL,REM,16,0,0,0,
8,G5,1,NC,SPI,1,0,0,0,
8,G5,1,NC,MUS,2,0,3,0,
8,G5,1,Hic,PIH,0,0,1,0,
8,G5,2,NC,MUS,7,1,1,0,
8,G5,2,OC,WHA,4,0,0,1,
8,G6,1,OC,BLH,1,0,1,0,
8,G6,1,OC,REE,5,0,0,0,
8,G6,1,INT,BLC,2,0,0,0,
8,G6,2,OC,BLH,5,0,0,0,
8,G6,2,TOL,SUM,1,0,0,0,
8,G6,2,Xoak,BLO,1,0,0,0,
8,G6,3,OC,BLH,7,0,0,0,
8,G6,3,OC,REE,1,0,0,0,
8,G6,4,OC,REE,5,0,0,0,
8,G6,4,OC,BLH,0,1,0,0,
8,G6,4,NC,IRO,0,0,2,0,
8,G6,4,OC,FLD,1,2,0,0,
8,H1,1,INT,BLC,1,0,0,0,
8,H1,1,NC,ERB,1,0,0,0,
8,H1,2,TOL,REM,1,0,0,0,
8,H1,2,Moak,NRO,1,0,0,0,
8,H1,2,INT,BLC,1,0,0,0,
8,H1,3,INT,SAS,1,0,0,0,
8,H1,3,TOL,REM,1,0,0,0,
8,H1,3,INT,BLC,1,0,0,0,
8,H1,4,TOL,REM,1,0,0,0,
8,H1,4,TOL,SUM,1,0,0,0,
8,H3,1,Hic,HIC,1,0,0,0,
8,H3,1,MOak,WHO,4,0,0,0,
8,H3,1,TOL,REM,6,0,0,0,
8,H3,1,TOL,AMB,3,0,0,0,
8,H3,2,Hic,PIH,1,0,0,0,
8,H3,2,TOL,AMB,0,0,1,0,
8,H3,2,TOL,REM STUMP SPROUT,1,3,0,0,
8,H3,2,TOL,REM,8,0,0,1,
8,H3,2,OC,WHA,1,0,0,0,
8,H3,2,INT,SAS,1,0,0,0,
8,H3,3,INT,BLC,1,0,0,0,
8,H3,3,MOak,WHO,4,0,0,0,
8,H3,3,Moak,NRO,0,1,0,0,
8,H3,3,Xoak,BLO,1,0,0,0,
8,H3,3,OC,WHA,2,0,0,0,
8,H3,3,TOL,REM,8,0,0,0,
8,H3,4,Hic,PIH,0,1,0,0,
8,H3,4,TOL,AMB,1,0,1,0,
8,H3,4,Moak,NRO,1,2,0,0,
8,H3,4,MOak,WHO,4,0,0,0,
8,H3,4,TOL,REM,16,0,0,0,
8,H4,1,TOL,AMB,0,1,1,0,
8,H4,1,Xoak,BLO,2,0,0,0,
8,H4,1,Hic,PIH,1,0,0,0,
8,H4,1,TOL,REM,22,0,0,0,
8,H4,1,INT,BLC,1,0,0,0,
8,H4,2,Moak,NRO,1,0,0,0,
