year12,year13,year14,Unit,Tree,Treecode,shelter,clear,removed,squirrel,wo,buried,eaten,germ,missed,dist,az,micro
0,0,1,4,M4-7,5,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,4,M4-7,5,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,0.572,25,NA
0,0,0,5,M5-2,6,0,0,1,0,0,1,0,0,0,0.841,85,NA
0,0,0,5,M5-2,6,0,0,1,1,0,0,0,0,0,0.915,165,NA
0,1,0,5,M5-2,6,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,1.6,50,BOT
0,1,0,5,M5-2,6,0,0,1,1,1,0,1,0,0,1.6,70,NONE
0,1,0,5,M5-2,6,0,0,1,1,0,0,1,0,0,2,350,NONE
0,0,0,5,M5-2,6,0,0,1,1,0,0,1,0,0,2.151,340,NA
0,0,0,5,M5-2,6,0,0,1,1,0,1,0,0,0,2.241,85,NA
0,0,0,5,M5-2,6,0,0,1,1,0,0,1,0,0,2.776,335,NA
0,0,0,5,M5-2,6,0,0,1,1,0,1,0,0,0,3.012,15,NA
0,1,0,5,M5-2,6,0,0,0,1,1,1,0,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,1,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,1,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,1,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,1,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,1,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,1,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-2,6,0,0,0,1,0,0,1,0,0,NA,NA,NA
0,0,0,5,M5-2,6,0,0,1,1,0,1,0,0,0,3.998,95,NA
0,0,0,5,M5-2,6,0,0,1,0,0,1,0,0,0,4.175,90,NA
0,0,0,5,M5-2,6,0,0,1,1,0,1,0,0,0,4.383,340,NA
0,0,0,5,M5-2,6,0,0,1,1,0,0,1,0,0,4.601,345,NA
0,0,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,4.752,10,NA
0,0,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,5.002,80,NA
0,0,0,5,M5-2,6,0,0,1,1,0,1,0,0,0,5.055,85,NA
0,1,0,5,M5-2,6,0,0,1,1,0,0,0,0,0,5.2,0,NONE
0,1,0,5,M5-2,6,0,0,1,1,0,0,1,0,0,5.5,5,NONE
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,0,0,6.6,50,NONE
0,0,0,5,M5-2,6,0,0,1,1,0,1,0,0,0,7.108,330,NA
0,0,0,5,M5-2,6,0,0,1,0,0,1,0,0,0,7.361,130,NA
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,1,0,7.6,55,NONE
0,1,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,7.6,85,NONE
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,1,0,8.1,50,LOG
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,1,0,8.1,50,LOG
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,0,0,8.2,60,NONE
0,0,0,5,M5-2,6,0,0,1,1,0,1,0,0,0,9.373,110,NA
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,0,0,10.3,45,LOG
0,1,0,5,M5-2,6,0,0,1,1,1,0,1,0,0,10.6,25,LOG
0,1,0,5,M5-2,6,0,0,1,0,1,0,1,0,0,10.6,25,LOG
0,0,0,5,M5-2,6,0,0,1,0,0,1,0,0,0,12.243,355,NA
0,1,0,5,M5-2,6,0,0,1,1,0,0,1,0,0,12.5,355,NONE
0,1,0,5,M5-2,6,0,0,1,0,1,1,1,0,0,12.9,330,NONE
0,1,0,5,M5-2,6,0,0,1,1,0,0,1,0,0,13.2,10,NONE
0,1,0,5,M5-2,6,0,0,1,0,1,1,1,0,0,13.8,310,NONE
0,1,0,5,M5-2,6,0,0,1,0,1,1,1,0,0,14.1,335,NONE
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,1,0,15,350,LOG
0,1,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,15.6,0,LOG
0,1,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,15.6,0,LOG
0,0,0,5,M5-2,6,0,0,1,1,0,0,1,0,0,17.296,345,NA
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,1,0,19.5,5,NONE
0,1,0,5,M5-2,6,0,0,1,0,1,1,1,0,0,20,310,NONE
0,0,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,21.635,228,NA
0,0,0,5,M5-2,6,0,0,1,0,0,1,0,0,0,23.215,15,NA
0,1,0,5,M5-2,6,0,0,1,1,1,0,1,0,0,24.5,330,NONE
0,1,0,5,M5-2,6,0,0,1,0,0,0,1,0,0,26.2,125,NONE
0,1,0,5,M5-2,6,0,0,1,1,0,1,1,0,0,26.5,315,NONE
0,1,0,5,M5-2,6,0,0,1,0,0,1,0,1,0,6.7,50,LOG
0,0,0,5,M5-2,6,0,0,1,1,0,0,1,0,1,7.9,30,NONE
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,0,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,1,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-2,6,0,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,5,M5-4,7,0,0,1,0,0,1,0,0,0,0.94,39,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,1.048,70,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.192,100,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.192,100,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.192,100,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.192,100,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.192,100,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.192,100,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.192,100,NA
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,0,1.207,50,NA
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,0,1.217,162,NA
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,0,1.359,183,NA
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.6,330,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.6,330,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.6,330,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.6,330,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.6,330,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.6,330,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,0,0,0,1.6,330,BOT
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,1.608,46,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.733,85,NA
0,1,0,5,M5-4,7,0,0,1,0,0,0,0,0,0,1.9,340,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.9,340,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.9,340,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.9,340,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.9,305,NONE
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.9,305,NONE
0,1,0,5,M5-4,7,0,0,1,0,1,0,1,0,0,1.9,305,NONE
0,1,0,5,M5-4,7,0,0,1,1,1,0,0,0,0,1.9,305,NONE
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.9,280,NONE
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,1.9,280,NONE
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.937,101,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.937,101,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.937,101,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.937,101,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.937,101,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.937,101,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.937,101,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,1.937,101,NA
0,1,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,2.1,10,BOT
0,1,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,2.1,10,BOT
0,1,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,2.1,10,BOT
0,1,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,2.1,10,BOT
0,1,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,2.1,10,BOT
0,0,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,2.296,74,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.386,30,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.386,30,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.386,30,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,2.425,80,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.475,40,NA
0,0,0,5,M5-4,7,0,0,1,0,0,1,0,0,0,2.508,12,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,2.589,80,NA
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,0,2.603,94,NA
0,1,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.7,65,BOT
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.723,32,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.723,32,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.723,32,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.723,32,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.723,32,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.778,20,NA
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,0,2.781,90,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,0,0,1,0,1,0,0,NA,NA,NA
0,1,0,5,M5-4,7,0,0,1,0,1,1,0,0,0,2.8,270,NONE
0,1,0,5,M5-4,7,0,0,1,0,1,0,1,0,0,2.8,270,NONE
0,1,0,5,M5-4,7,0,0,1,0,1,0,1,0,0,2.8,270,NONE
0,1,0,5,M5-4,7,0,0,1,0,1,0,1,0,0,2.8,270,NONE
0,1,0,5,M5-4,7,0,0,1,0,1,0,1,0,0,2.8,270,NONE
0,1,0,5,M5-4,7,0,0,1,0,1,0,1,0,0,2.8,270,NONE
0,1,0,5,M5-4,7,0,0,1,0,1,0,1,0,0,2.8,270,NONE
0,0,0,5,M5-4,7,0,0,1,0,0,1,0,0,0,2.812,33,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.826,35,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.826,35,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.826,35,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,2.937,55,NA
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,0,3.091,96,NA
0,0,0,5,M5-4,7,0,0,1,0,0,1,0,0,0,3.119,95,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.119,19,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.119,19,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.273,40,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.273,40,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,0,0,0,3.385,76,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.44,60,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.44,60,NA
0,1,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.5,55,BOT
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.581,33,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.581,33,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.581,33,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.581,33,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.581,33,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.581,33,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.9,55,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,3.922,40,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,4.066,260,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,4.105,266,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,4.438,255,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,4.528,269,NA
0,0,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,5.009,190,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,5.185,265,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,5.223,263,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,5.289,255,NA
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,5.333,263,NA
0,0,0,5,M5-4,7,0,0,1,1,0,1,0,0,0,9.536,220,NA
0,1,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,9.8,120,NONE
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,11.5,230,BOT
0,1,0,5,M5-4,7,0,0,1,1,0,0,1,0,0,11.9,60,BOT
0,1,0,5,M5-4,7,0,0,1,1,1,0,1,0,0,14.2,230,BOT
0,0,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,14.526,85,NA
0,1,0,5,M5-4,7,0,0,1,0,0,0,1,0,0,15.4,180,LOG
0,1,0,5,M5-4,7,0,0,1,0,0,1,0,0,0,17.7,110,NONE
